Name,Time,Lat,Longt,Alt,AirTemp,DewPoint,Precip,Pressure,RelativeHumidity,WindDirection,WindGust,WindSpeed,Visibility
A04_2005_8_29.n3,18:15:00,37.1006,-116.1231,4418,94.0,20.6,N/A,N/A,7.0,210.0,15.0,8.0,N/A
A04_2005_8_29.n3,18:30:00,37.1006,-116.1231,4418,93.0,30.7,N/A,N/A,11.0,221.0,16.0,10.0,N/A
A04_2005_8_29.n3,18:45:00,37.1006,-116.1231,4418,92.0,32.1,N/A,N/A,12.0,219.0,17.0,9.0,N/A
A05_2005_8_29.n3,18:00:00,36.8033,-115.9772,3092,103.0,N/A,0.0,26.69,N/A,258.0,21.0,13.0,N/A
A05_2005_8_29.n3,18:15:00,36.8033,-115.9772,3092,102.0,N/A,0.0,26.69,N/A,259.0,21.0,14.0,N/A
A05_2005_8_29.n3,18:30:00,36.8033,-115.9772,3092,101.0,N/A,0.0,26.69,N/A,248.0,20.0,15.0,N/A
A05_2005_8_29.n3,18:45:00,36.8033,-115.9772,3092,100.0,N/A,0.0,26.69,N/A,244.0,18.0,10.0,N/A
A07_2005_8_29.n3,18:00:00,37.1522,-116.4039,5467,94.0,N/A,N/A,N/A,N/A,189.0,18.0,6.0,N/A
A07_2005_8_29.n3,18:15:00,37.1522,-116.4039,5467,93.0,N/A,N/A,N/A,N/A,190.0,18.0,0.0,N/A
A07_2005_8_29.n3,18:30:00,37.1522,-116.4039,5467,93.0,N/A,N/A,N/A,N/A,350.0,17.0,0.0,N/A
A07_2005_8_29.n3,18:45:00,37.1522,-116.4039,5467,92.0,N/A,N/A,N/A,N/A,353.0,15.0,6.0,N/A
A09_2005_8_29.n3,18:00:00,37.1367,-116.0469,4215,97.0,0.0,0.0,N/A,0.0,204.0,18.0,14.0,N/A
A09_2005_8_29.n3,18:15:00,37.1367,-116.0469,4215,96.0,0.0,0.0,N/A,0.0,202.0,18.0,15.0,N/A
A09_2005_8_29.n3,18:30:00,37.1367,-116.0469,4215,96.0,0.0,0.0,N/A,0.0,219.0,16.0,10.0,N/A
A09_2005_8_29.n3,18:45:00,37.1367,-116.0469,4215,94.0,0.0,0.0,N/A,0.0,201.0,15.0,10.0,N/A
A10_2005_8_29.n3,18:00:00,36.9450,-116.0897,5128,92.0,N/A,N/A,N/A,N/A,241.0,22.0,14.0,N/A
A10_2005_8_29.n3,18:15:00,36.9450,-116.0897,5128,92.0,N/A,N/A,N/A,N/A,267.0,21.0,16.0,N/A
A10_2005_8_29.n3,18:30:00,36.9450,-116.0897,5128,91.0,N/A,N/A,N/A,N/A,244.0,21.0,13.0,N/A
A10_2005_8_29.n3,18:45:00,36.9450,-116.0897,5128,90.0,N/A,N/A,N/A,N/A,255.0,23.0,16.0,N/A
A12_2005_8_29.n3,18:00:00,37.1967,-116.2275,7492,80.0,-28.8,0.0,22.94,1.0,338.0,1.0,1.0,N/A
A12_2005_8_29.n3,18:15:00,37.1967,-116.2275,7492,80.0,-28.8,0.0,22.94,1.0,352.0,1.0,1.0,N/A
A12_2005_8_29.n3,18:30:00,37.1967,-116.2275,7492,79.0,-29.4,0.0,22.94,1.0,354.0,1.0,1.0,N/A
A12_2005_8_29.n3,18:45:00,37.1967,-116.2275,7492,78.0,-30.0,0.0,22.94,1.0,352.0,1.0,1.0,N/A
A14_2005_8_29.n3,18:00:00,36.93700,-116.17167,4612,96.0,-19.4,0.0,N/A,1.0,222.0,16.0,7.0,N/A
A14_2005_8_29.n3,18:15:00,36.93700,-116.17167,4612,95.0,-20.0,0.0,N/A,1.0,210.0,15.0,9.0,N/A
A14_2005_8_29.n3,18:30:00,36.93700,-116.17167,4612,93.0,-21.2,0.0,N/A,1.0,210.0,14.0,9.0,N/A
A14_2005_8_29.n3,18:45:00,36.93700,-116.17167,4612,92.0,-21.8,0.0,N/A,1.0,229.0,12.0,7.0,N/A
A16_2005_8_29.n3,18:00:00,37.0714,-116.0561,4160,94.0,0.0,N/A,N/A,0.0,239.0,20.0,14.0,N/A
A16_2005_8_29.n3,18:15:00,37.0714,-116.0561,4160,94.0,0.0,N/A,N/A,0.0,230.0,18.0,10.0,N/A
A16_2005_8_29.n3,18:30:00,37.0714,-116.0561,4160,94.0,0.0,N/A,N/A,0.0,237.0,14.0,12.0,N/A
A16_2005_8_29.n3,18:45:00,37.0714,-116.0561,4160,93.0,0.0,N/A,N/A,0.0,234.0,15.0,12.0,N/A
A17_2005_8_29.n3,18:00:00,37.0714,-116.0561,4060,98.0,-18.2,0.0,25.81,1.0,227.0,18.0,13.0,N/A
A17_2005_8_29.n3,18:15:00,37.0714,-116.0561,4060,97.0,-18.8,0.0,25.81,1.0,214.0,18.0,9.0,N/A
A17_2005_8_29.n3,18:30:00,37.0714,-116.0561,4060,96.0,-19.4,0.0,25.81,1.0,226.0,14.0,10.0,N/A
A17_2005_8_29.n3,18:45:00,37.0714,-116.0561,4060,95.0,-20.0,0.0,25.81,1.0,221.0,15.0,10.0,N/A
A18_2005_8_29.n3,18:00:00,37.1067,-116.3231,5054,91.0,40.1,0.0,N/A,17.0,212.0,18.0,10.0,N/A
A18_2005_8_29.n3,18:15:00,37.1067,-116.3231,5054,90.0,39.3,0.0,N/A,17.0,208.0,16.0,12.0,N/A
A18_2005_8_29.n3,18:30:00,37.1067,-116.3231,5054,89.0,40.0,0.0,N/A,18.0,222.0,14.0,10.0,N/A
A18_2005_8_29.n3,18:45:00,37.1067,-116.3231,5054,88.0,39.2,0.0,N/A,18.0,214.0,14.0,9.0,N/A
A20_2005_8_29.n3,18:00:00,37.2608,-116.4369,6573,86.0,45.0,0.0,23.7,24.0,206.0,18.0,12.0,N/A
A20_2005_8_29.n3,18:15:00,37.2608,-116.4369,6573,85.0,44.1,0.0,23.7,24.0,177.0,14.0,9.0,N/A
A20_2005_8_29.n3,18:30:00,37.2608,-116.4369,6573,84.0,44.4,0.0,23.69,25.0,173.0,16.0,10.0,N/A
A20_2005_8_29.n3,18:45:00,37.2608,-116.4369,6573,83.0,45.5,0.0,23.69,27.0,192.0,15.0,9.0,N/A
A21_2005_8_29.n3,18:00:00,37.0314,-116.1728,4723,91.0,26.9,0.0,25.01,10.0,232.0,16.0,8.0,N/A
A21_2005_8_29.n3,18:15:00,37.0314,-116.1728,4723,90.0,23.6,0.0,25.01,9.0,241.0,16.0,9.0,N/A
A21_2005_8_29.n3,18:30:00,37.0314,-116.1728,4723,89.0,25.4,0.0,25.01,10.0,242.0,14.0,8.0,N/A
A21_2005_8_29.n3,18:45:00,37.0314,-116.1728,4723,87.0,23.8,0.0,25.01,10.0,238.0,13.0,9.0,N/A
A23_2005_8_29.n3,18:00:00,36.6614,-116.0050,3676,100.0,N/A,0.0,26.07,N/A,190.0,18.0,9.0,N/A
A23_2005_8_29.n3,18:15:00,36.6614,-116.0050,3676,99.0,N/A,0.0,26.08,N/A,181.0,22.0,14.0,N/A
A23_2005_8_29.n3,18:30:00,36.6614,-116.0050,3676,99.0,N/A,0.0,26.07,N/A,200.0,21.0,14.0,N/A
A23_2005_8_29.n3,18:45:00,36.6614,-116.0050,3676,98.0,N/A,0.0,26.07,N/A,204.0,20.0,14.0,N/A
A24_2005_8_29.n3,18:00:00,36.8433,-116.47,4951,92.0,89.7,0.0,25.07,93.0,146.0,20.0,9.0,N/A
A24_2005_8_29.n3,18:15:00,36.8433,-116.47,4951,92.0,90.7,0.0,25.06,96.0,174.0,13.0,5.0,N/A
A24_2005_8_29.n3,18:30:00,36.8433,-116.47,4951,94.0,92.3,0.0,25.06,95.0,227.0,17.0,9.0,N/A
A24_2005_8_29.n3,18:45:00,36.8433,-116.47,4951,90.0,87.4,0.0,25.06,92.0,147.0,15.0,7.0,N/A
A25_2005_8_29.n3,18:00:00,36.6856,-116.4069,2787,104.0,45.3,0.0,27.0,14.0,194.0,20.0,8.0,N/A
A25_2005_8_29.n3,18:15:00,36.6856,-116.4069,2787,103.0,44.5,0.0,27.0,14.0,194.0,16.0,8.0,N/A
A25_2005_8_29.n3,18:30:00,36.6856,-116.4069,2787,103.0,46.4,0.0,27.0,15.0,196.0,16.0,12.0,N/A
A25_2005_8_29.n3,18:45:00,36.6856,-116.4069,2787,102.0,47.3,0.0,27.0,16.0,189.0,15.0,9.0,N/A
A28_2005_8_29.n3,18:00:00,36.9006,-116.0428,3631,100.0,N/A,0.0,N/A,N/A,231.0,17.0,13.0,N/A
A28_2005_8_29.n3,18:15:00,36.9006,-116.0428,3631,99.0,N/A,0.0,N/A,N/A,226.0,17.0,8.0,N/A
A28_2005_8_29.n3,18:30:00,36.9006,-116.0428,3631,98.0,N/A,0.0,N/A,N/A,205.0,16.0,1.0,N/A
A28_2005_8_29.n3,18:45:00,36.9006,-116.0428,3631,97.0,N/A,0.0,N/A,N/A,233.0,13.0,8.0,N/A
A34_2005_8_29.n3,18:00:00,36.8436,-115.9083,3160,103.0,35.9,0.0,N/A,10.0,251.0,14.0,8.0,N/A
A34_2005_8_29.n3,18:15:00,36.8436,-115.9083,3160,103.0,35.9,0.0,N/A,10.0,245.0,18.0,12.0,N/A
A34_2005_8_29.n3,18:30:00,36.8436,-115.9083,3160,102.0,35.1,0.0,N/A,10.0,243.0,18.0,13.0,N/A
A34_2005_8_29.n3,18:45:00,36.8436,-115.9083,3160,101.0,31.8,0.0,N/A,9.0,237.0,17.0,12.0,N/A
A35_2005_8_29.n3,18:00:00,37.8014,-116.7594,5465,91.0,51.3,0.0,24.57,26.0,201.0,22.0,14.0,N/A
A35_2005_8_29.n3,18:15:00,37.8014,-116.7594,5465,91.0,51.3,0.0,24.57,26.0,211.0,18.0,13.0,N/A
A35_2005_8_29.n3,18:30:00,37.8014,-116.7594,5465,90.0,51.5,0.0,24.57,27.0,190.0,17.0,10.0,N/A
A35_2005_8_29.n3,18:45:00,37.8014,-116.7594,5465,89.0,51.6,0.0,24.57,28.0,191.0,16.0,12.0,N/A
A41_2005_8_29.n3,18:00:00,37.0217,-116.0597,3994,95.0,N/A,N/A,N/A,N/A,212.0,18.0,10.0,N/A
A41_2005_8_29.n3,18:15:00,37.0217,-116.0597,3994,95.0,N/A,N/A,N/A,N/A,228.0,16.0,10.0,N/A
A41_2005_8_29.n3,18:30:00,37.0217,-116.0597,3994,94.0,N/A,N/A,N/A,N/A,230.0,17.0,12.0,N/A
A41_2005_8_29.n3,18:45:00,37.0217,-116.0597,3994,93.0,N/A,N/A,N/A,N/A,237.0,14.0,8.0,N/A
A42_2005_8_29.n3,18:00:00,36.7056,-116.3589,2915,104.0,0.0,N/A,N/A,0.0,183.0,17.0,9.0,N/A
A42_2005_8_29.n3,18:15:00,36.7056,-116.3589,2915,103.0,0.0,N/A,N/A,0.0,182.0,16.0,12.0,N/A
A42_2005_8_29.n3,18:30:00,36.7056,-116.3589,2915,103.0,0.0,N/A,N/A,0.0,182.0,14.0,10.0,N/A
A42_2005_8_29.n3,18:45:00,36.7056,-116.3589,2915,102.0,0.0,N/A,N/A,0.0,182.0,16.0,10.0,N/A
A45_2005_8_29.n3,18:00:00,37.0064,-116.0664,3990,98.0,0.0,N/A,N/A,0.0,207.0,18.0,9.0,N/A
A45_2005_8_29.n3,18:15:00,37.0064,-116.0664,3990,97.0,0.0,N/A,N/A,0.0,231.0,17.0,13.0,N/A
A45_2005_8_29.n3,18:30:00,37.0064,-116.0664,3990,96.0,0.0,N/A,N/A,0.0,237.0,17.0,12.0,N/A
A45_2005_8_29.n3,18:45:00,37.0064,-116.0664,3990,95.0,0.0,N/A,N/A,0.0,229.0,16.0,9.0,N/A
A49_2005_8_29.n3,18:00:00,37.1039,-116.0919,4225,95.0,0.0,N/A,N/A,0.0,219.0,17.0,13.0,N/A
A49_2005_8_29.n3,18:15:00,37.1039,-116.0919,4225,94.0,0.0,N/A,N/A,0.0,201.0,16.0,10.0,N/A
A49_2005_8_29.n3,18:30:00,37.1039,-116.0919,4225,93.0,0.0,N/A,N/A,0.0,229.0,15.0,10.0,N/A
A49_2005_8_29.n3,18:45:00,37.1039,-116.0919,4225,92.0,0.0,N/A,N/A,0.0,230.0,16.0,9.0,N/A
AAMA1_2005_8_29.n3,18:00:00,34.78,-86.55,860,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AAWC1_2005_8_29.n3,18:05:00,35.8639,-119.3939,250,97.0,43.3,N/A,N/A,16.0,13.0,N/A,3.0,N/A
AAWC1_2005_8_29.n3,18:20:00,35.8639,-119.3939,250,97.0,43.3,N/A,N/A,16.0,359.0,N/A,3.0,N/A
AAWC1_2005_8_29.n3,18:35:00,35.8639,-119.3939,250,98.0,42.4,N/A,N/A,15.0,1.0,N/A,2.0,N/A
AAWC1_2005_8_29.n3,18:50:00,35.8639,-119.3939,250,100.0,47.3,N/A,N/A,17.0,340.0,N/A,2.0,N/A
ABE_2005_8_29.n3,18:00:00,42.95497,-112.82455,4392,87.9,29.5,0.0,N/A,12.0,241.0,10.0,7.0,N/A
ABE_2005_8_29.n3,18:05:00,42.95497,-112.82455,4392,87.9,29.6,0.0,N/A,12.0,240.0,10.0,7.0,N/A
ABE_2005_8_29.n3,18:10:00,42.95497,-112.82455,4392,87.7,29.0,0.0,N/A,12.0,231.0,9.0,6.0,N/A
ABE_2005_8_29.n3,18:15:00,42.95497,-112.82455,4392,87.7,28.9,0.0,N/A,12.0,234.0,9.0,6.0,N/A
ABE_2005_8_29.n3,18:20:00,42.95497,-112.82455,4392,87.6,30.2,0.0,N/A,13.0,228.0,8.0,5.0,N/A
ABE_2005_8_29.n3,18:25:00,42.95497,-112.82455,4392,87.6,29.7,0.0,N/A,13.0,235.0,9.0,6.0,N/A
ABE_2005_8_29.n3,18:30:00,42.95497,-112.82455,4392,87.6,30.0,0.0,N/A,13.0,242.0,7.0,5.0,N/A
ABE_2005_8_29.n3,18:35:00,42.95497,-112.82455,4392,87.6,30.1,0.0,N/A,13.0,239.0,7.0,5.0,N/A
ABE_2005_8_29.n3,18:40:00,42.95497,-112.82455,4392,87.4,30.6,0.0,N/A,13.0,236.0,8.0,5.0,N/A
ABE_2005_8_29.n3,18:45:00,42.95497,-112.82455,4392,87.2,29.6,0.0,N/A,13.0,229.0,8.0,6.0,N/A
ABE_2005_8_29.n3,18:50:00,42.95497,-112.82455,4392,87.1,29.6,0.0,N/A,13.0,212.0,7.0,5.0,N/A
ABE_2005_8_29.n3,18:55:00,42.95497,-112.82455,4392,87.2,30.1,0.0,N/A,13.0,190.0,9.0,7.0,N/A
ABGV1_2005_8_29.n3,18:00:00,45.00810,-73.29180,459,75.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABGV1_2005_8_29.n3,18:05:00,45.00810,-73.29180,459,76.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABGV1_2005_8_29.n3,18:10:00,45.00810,-73.29180,459,75.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABGV1_2005_8_29.n3,18:15:00,45.00810,-73.29180,459,74.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABGV1_2005_8_29.n3,18:20:00,45.00810,-73.29180,459,74.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABGV1_2005_8_29.n3,18:25:00,45.00810,-73.29180,459,74.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABGV1_2005_8_29.n3,18:30:00,45.00810,-73.29180,459,74.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABGV1_2005_8_29.n3,18:35:00,45.00810,-73.29180,459,74.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABGV1_2005_8_29.n3,18:40:00,45.00810,-73.29180,459,73.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABGV1_2005_8_29.n3,18:45:00,45.00810,-73.29180,459,74.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABGV1_2005_8_29.n3,18:50:00,45.00810,-73.29180,459,74.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABGV1_2005_8_29.n3,18:55:00,45.00810,-73.29180,459,74.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABMN6_2005_8_29.n3,18:25:00,43.1131,-78.4042,620,83.0,49.2,N/A,N/A,31.0,244.0,11.0,5.0,N/A
ABNW1_2005_8_29.n3,18:00:00,46.3428,-123.0833,2000,54.0,50.5,N/A,N/A,88.0,254.0,26.0,8.0,N/A
ABQ5_2005_8_29.n3,18:40:00,34.95740,-106.49400,5709,76.8,38.3,N/A,24.43,25.0,N/A,N/A,N/A,N/A
ABQ5_2005_8_29.n3,18:55:00,34.95740,-106.49400,5709,76.5,38.0,N/A,24.43,25.0,N/A,N/A,N/A,N/A
ABRK1_2005_8_29.n3,18:00:00,37.13,-97.09,1194,N/A,N/A,N/A,N/A,57.0,N/A,N/A,N/A,N/A
ABTM1_2005_8_29.n3,18:00:00,45.18470,-69.45280,915,66.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABTM1_2005_8_29.n3,18:15:00,45.18470,-69.45280,915,66.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABTM1_2005_8_29.n3,18:30:00,45.18470,-69.45280,915,66.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ABTM1_2005_8_29.n3,18:45:00,45.18470,-69.45280,915,66.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ACHC1_2005_8_29.n3,18:10:00,37.15750,-120.25000,245,101.0,55.1,N/A,N/A,22.0,307.0,N/A,7.0,N/A
ACHC1_2005_8_29.n3,18:25:00,37.15750,-120.25000,245,101.0,55.1,N/A,N/A,22.0,310.0,N/A,8.0,N/A
ACHC1_2005_8_29.n3,18:40:00,37.15750,-120.25000,245,100.0,55.5,N/A,N/A,23.0,308.0,N/A,7.0,N/A
ACHC1_2005_8_29.n3,18:55:00,37.15750,-120.25000,245,97.0,56.4,N/A,N/A,26.0,308.0,N/A,7.0,N/A
ACOC1_2005_8_29.n3,18:00:00,36.85940,-119.60060,435,104.0,53.5,N/A,N/A,19.0,292.0,12.0,7.0,N/A
ACOC1_2005_8_29.n3,18:15:00,36.85940,-119.60060,435,0.0,0.0,N/A,N/A,19.0,290.0,12.0,3.0,N/A
ACOC1_2005_8_29.n3,18:30:00,36.85940,-119.60060,435,0.0,0.0,N/A,N/A,20.0,280.0,9.0,5.0,N/A
ACOC1_2005_8_29.n3,18:45:00,36.85940,-119.60060,435,102.0,53.3,N/A,N/A,20.0,281.0,9.0,5.0,N/A
ACON5_2005_8_29.n3,18:45:00,34.7197,-107.8483,8789,65.0,32.0,N/A,N/A,29.0,70.0,15.0,8.0,N/A
ACRI1_2005_8_29.n3,18:30:00,43.6217,-113.3889,5380,88.0,12.7,N/A,N/A,6.0,209.0,20.0,11.0,N/A
ACRU1_2005_8_29.n3,18:10:00,37.5222,-112.2711,8890,77.0,24.2,N/A,N/A,14.0,14.0,10.0,4.0,N/A
ACU1_2005_8_29.n3,18:35:00,41.7400,-70.8900,112,75.0,69.9,N/A,29.93,84.0,N/A,N/A,N/A,N/A
ACU1_2005_8_29.n3,18:55:00,41.7400,-70.8900,112,74.7,69.9,N/A,29.93,85.0,N/A,N/A,N/A,N/A
ADFW1_2005_8_29.n3,18:55:00,46.2683,-117.4983,4500,76.0,34.4,N/A,N/A,22.0,12.0,9.0,3.0,N/A
ADMC1_2005_8_29.n3,18:00:00,41.24,-120.79,6200,70.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AELG1_2005_8_29.n3,18:00:00,31.1097,-83.4269,154,90.0,77.5,N/A,N/A,67.0,73.0,16.0,7.0,N/A
AFRG1_2005_8_29.n3,18:00:00,33.8967,-83.3656,675,86.0,71.9,N/A,N/A,63.0,98.0,7.0,3.0,N/A
AFSN2_2005_8_29.n3,18:00:00,39.5025,-117.5144,6310,91.0,14.9,N/A,N/A,6.0,229.0,18.0,6.0,N/A
AFTY_2005_8_29.n3,18:00:00,42.73333,-110.93583,6211,80.6,18.1,0.0,N/A,10.0,281.0,9.0,4.0,N/A
AFTY_2005_8_29.n3,18:15:00,42.73333,-110.93583,6211,80.0,21.9,0.0,N/A,12.0,283.0,10.0,4.0,N/A
AFTY_2005_8_29.n3,18:30:00,42.73333,-110.93583,6211,79.5,25.5,0.0,N/A,14.0,264.0,7.0,4.0,N/A
AFTY_2005_8_29.n3,18:45:00,42.73333,-110.93583,6211,78.9,33.1,0.0,N/A,19.0,270.0,7.0,3.0,N/A
AFWT2_2005_8_29.n3,18:05:00,28.3044,-96.8233,20,97.0,71.4,N/A,N/A,44.0,38.0,16.0,5.0,N/A
AFWW3_2005_8_29.n3,18:25:00,44.6981,-91.1342,970,76.0,59.2,N/A,N/A,56.0,241.0,9.0,3.0,N/A
AGFO3_2005_8_29.n3,18:45:00,42.5522,-124.0578,150,73.0,54.8,N/A,N/A,53.0,266.0,16.0,5.0,N/A
AGKO_2005_8_29.n3,18:00:00,42.56528,-121.98250,4150,74.4,44.8,0.0,N/A,35.0,288.0,16.0,9.0,N/A
AGKO_2005_8_29.n3,18:15:00,42.56528,-121.98250,4150,73.2,47.4,0.0,N/A,40.0,283.0,16.0,9.0,N/A
AGKO_2005_8_29.n3,18:30:00,42.56528,-121.98250,4150,72.3,42.7,0.0,N/A,34.0,280.0,15.0,9.0,N/A
AGKO_2005_8_29.n3,18:45:00,42.56528,-121.98250,4150,72.9,44.8,0.0,N/A,37.0,272.0,18.0,10.0,N/A
AGLA2_2005_8_29.n3,18:10:00,65.0200,-146.2281,1100,66.0,33.7,N/A,N/A,30.0,61.0,11.0,2.0,N/A
AGPC1_2005_8_29.n3,18:00:00,37.73,-119.14,9357,67.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AGUU1_2005_8_29.n3,18:00:00,37.52,-112.27,8900,76.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
